date,day_of_week,DJ_return,log_volume,log_volatility,train
8/3/1976,tues,0.008182,-0.05663,-10.57063955,TRUE
8/4/1976,wed,0.001967,0.056781,-10.65938243,TRUE
8/5/1976,thur,-0.00566,-0.225546,-10.62361094,TRUE
8/6/1976,fri,-0.000689,-0.329082,-10.72680356,TRUE
8/9/1976,mon,-0.002579,-0.49529,-10.79903786,TRUE
8/10/1976,tues,0.010087,-0.137599,-10.46380984,TRUE
8/11/1976,wed,-0.006706,-0.023165,-10.40787958,TRUE
8/12/1976,thur,0.000334,-0.204959,-10.51282865,TRUE
8/13/1976,fri,0.003105,-0.31051,-10.57953576,TRUE
8/16/1976,mon,0.002602,-0.149325,-10.65574078,TRUE
8/17/1976,tues,0.006596,-0.014403,-10.57450423,TRUE
8/18/1976,wed,-0.004342,-0.088918,-10.60108382,TRUE
8/19/1976,thur,-0.011249,-0.084404,-10.2586271,TRUE
8/20/1976,fri,-0.010021,-0.22623,-10.08765129,TRUE
8/23/1976,mon,-0.002652,-0.189711,-10.1743938,TRUE
8/24/1976,tues,-0.00885,-0.108412,-10.07418904,TRUE
8/25/1976,wed,0.008171,-0.069265,-10.01745702,TRUE
8/26/1976,thur,-0.01076,-0.195671,-9.869466875,TRUE
8/27/1976,fri,0.003627,-0.419538,-9.946960976,TRUE
8/30/1976,mon,0.005163,-0.498382,-9.992282701,TRUE
8/31/1976,tues,0.004962,-0.165866,-10.03956137,TRUE
9/1/1976,wed,0.012461,0.014208,-9.81175741,TRUE
9/2/1976,thur,-0.001177,0.028042,-9.914312127,TRUE
9/3/1976,fri,0.004377,-0.323949,-9.977533527,TRUE
9/7/1976,tues,0.007534,-0.116697,-9.955533341,TRUE
9/8/1976,wed,-0.003669,0.072612,-10.0298638,TRUE
9/9/1976,thur,-0.006132,-0.10427,-10.04464129,TRUE
9/10/1976,fri,0.001509,-0.076649,-10.14419393,TRUE
9/13/1976,mon,-0.005143,-0.120323,-10.1774453,TRUE
9/14/1976,tues,-0.00474,-0.151871,-10.21920209,TRUE
9/15/1976,wed,0.000684,-0.029519,-10.32313638,TRUE
9/16/1976,thur,0.008784,0.079061,-10.1967025,TRUE
9/17/1976,fri,0.007211,0.439086,-10.1580227,TRUE
9/20/1976,mon,-0.000593,0.173216,-10.26237551,TRUE
9/21/1976,tues,0.020187,0.499369,-9.536331765,TRUE
9/22/1976,wed,-0.000729,0.574287,-9.640873473,TRUE
9/23/1976,thur,-0.00321,0.261001,-9.728776549,TRUE
9/24/1976,fri,-0.001475,-0.068928,-9.830084686,TRUE
9/27/1976,mon,0.003778,-0.068131,-9.906403399,TRUE
9/28/1976,tues,-0.018127,0.089324,-9.462276865,TRUE
9/29/1976,wed,-0.003766,-0.032494,-9.547564992,TRUE
9/30/1976,thur,-0.001009,-0.235084,-9.651340693,TRUE
10/1/1976,fri,-0.010457,0.100145,-9.583737063,TRUE
10/4/1976,mon,-0.001951,-0.38634,-9.682971931,TRUE
10/5/1976,tues,-0.011539,0.031659,-9.575377323,TRUE
10/6/1976,wed,-0.00734,0.113369,-9.598021212,TRUE
10/7/1976,thur,0.005611,0.059945,-9.653118171,TRUE
10/8/1976,fri,-0.013257,-0.108581,-9.492995899,TRUE
10/11/1976,mon,-0.012212,-0.241395,-9.399636636,TRUE
10/12/1976,tues,-0.009044,-0.018809,-9.400807413,TRUE
10/13/1976,wed,0.016963,0.155029,-9.179184787,TRUE
10/14/1976,thur,-0.013141,0.001261,-9.113971662,TRUE
10/15/1976,fri,0.001153,-0.134878,-9.217990862,TRUE
10/18/1976,mon,0.010151,-0.165154,-9.214162467,TRUE
10/19/1976,tues,0.003596,-0.134468,-9.305202522,TRUE
10/20/1976,wed,0.005145,-0.154641,-9.378738432,TRUE
10/21/1976,thur,-0.010496,-0.031089,-9.348816656,TRUE
10/22/1976,fri,-0.00653,-0.037814,-9.401192208,TRUE
10/25/1976,mon,-0.000799,-0.328988,-9.505694063,TRUE
10/26/1976,tues,0.010752,-0.176703,-9.451836557,TRUE
10/27/1976,wed,0.008381,-0.157893,-9.462459567,TRUE
10/28/1976,thur,-0.003657,-0.088547,-9.548881587,TRUE
10/29/1976,fri,0.012829,-0.083081,-9.425873953,TRUE
11/1/1976,mon,0.001201,-0.012922,-9.529246893,TRUE
11/3/1976,wed,-0.009945,0.038518,-9.493832435,TRUE
11/4/1976,thur,0.004079,0.153431,-9.574938911,TRUE
11/5/1976,fri,-0.018251,0.109318,-9.253115418,TRUE
11/8/1976,mon,-0.010007,-0.116814,-9.248614469,TRUE
11/9/1976,tues,-0.003122,0.039394,-9.342788466,TRUE
11/10/1976,wed,-0.007257,0.026957,-9.383485799,TRUE
11/11/1976,thur,0.007966,-0.3256,-9.408345313,TRUE
11/12/1976,fri,-0.004023,-0.160422,-9.492017709,TRUE
11/15/1976,mon,0.008298,-0.087575,-9.500796689,TRUE
11/16/1976,tues,-8.60E-05,0.141761,-9.60614633,TRUE
11/17/1976,wed,0.002925,0.08633,-9.697482022,TRUE
11/18/1976,thur,0.012764,0.270552,-9.544623606,TRUE
11/19/1976,fri,-0.001401,0.291023,-9.646942959,TRUE
11/22/1976,mon,0.007424,0.133686,-9.661766438,TRUE
11/23/1976,tues,-0.006897,0.043096,-9.687381668,TRUE
11/24/1976,wed,0.001747,0.108679,-9.787292266,TRUE
11/26/1976,fri,0.005934,-0.198929,-9.825301336,TRUE
11/29/1976,mon,-0.006892,0.024336,-9.837530725,TRUE
11/30/1976,tues,-0.002983,-0.068997,-9.924545728,TRUE
12/1/1976,wed,0.002278,0.180539,-10.01820033,TRUE
12/2/1976,thur,-0.00289,0.240448,-10.10295462,TRUE
12/3/1976,fri,0.004122,0.2149,-10.16325567,TRUE
12/6/1976,mon,0.011735,0.307127,-9.934454311,TRUE
12/7/1976,tues,-0.001124,0.355775,-10.03692546,TRUE
12/8/1976,wed,0.002672,0.291558,-10.12432327,TRUE
12/9/1976,thur,0.007735,0.542849,-10.07625482,TRUE
12/10/1976,fri,0.00248,0.336416,-10.1655063,TRUE
12/13/1976,mon,0.001119,0.288752,-10.26725444,TRUE
12/14/1976,tues,0.006538,0.295931,-10.24453271,TRUE
12/15/1976,wed,0.003217,0.408384,-10.31805587,TRUE
12/16/1976,thur,-0.002534,0.234968,-10.40204277,TRUE
12/17/1976,fri,-0.002285,0.228775,-10.48847653,TRUE
12/20/1976,mon,-0.006815,0.083616,-10.42385825,TRUE
12/21/1976,tues,0.006131,0.242577,-10.39771109,TRUE
12/22/1976,wed,0.006266,0.337062,-10.36938825,TRUE
12/23/1976,thur,0.001096,0.238091,-10.47050159,TRUE
12/27/1976,mon,0.010567,0.038571,-10.21299733,TRUE
12/28/1976,tues,0.003998,0.283953,-10.27109576,TRUE
12/29/1976,wed,-0.005163,0.11782,-10.29436863,TRUE
12/30/1976,thur,0.004172,0.191519,-10.3441129,TRUE
12/31/1976,fri,0.00555,-0.024276,-10.34842057,TRUE
1/3/1977,mon,-0.004889,0.076724,-10.37414708,TRUE
1/4/1977,tues,-0.011954,0.14128,-10.06844003,TRUE
1/5/1977,wed,-0.00998,0.231855,-9.941869817,TRUE
1/6/1977,thur,0.001869,0.182447,-10.03919365,TRUE
1/7/1977,fri,0.003301,0.083411,-10.117197,TRUE
1/10/1977,mon,0.003797,0.042066,-10.18365341,TRUE
1/11/1977,tues,-0.01041,0.183193,-10.01237918,TRUE
1/12/1977,wed,-0.008638,0.119534,-9.94809169,TRUE
1/13/1977,thur,0.008126,0.203826,-9.910713396,TRUE
1/14/1977,fri,-0.004096,0.187381,-9.979211168,TRUE
1/17/1977,mon,-0.005063,0.034983,-10.0249307,TRUE
1/18/1977,tues,-0.004996,0.178161,-10.06955347,TRUE
1/19/1977,wed,0.006463,0.279067,-10.07093224,TRUE
1/20/1977,thur,-0.010002,0.249849,-9.942949431,TRUE
1/21/1977,fri,0.003539,0.141047,-10.01976904,TRUE
1/24/1977,mon,0.001215,0.093243,-10.12145154,TRUE
1/25/1977,tues,0.002405,0.230113,-10.21095827,TRUE
1/26/1977,wed,-0.00768,0.281414,-10.15227768,TRUE
1/27/1977,thur,-0.004171,0.142741,-10.20923991,TRUE
1/28/1977,fri,0.003128,0.069287,-10.28551752,TRUE
1/31/1977,mon,-0.003306,0.077611,-10.3559166,TRUE
2/1/1977,tues,0.004172,0.104632,-10.4022443,TRUE
2/2/1977,wed,-0.005829,0.181722,-10.39041698,TRUE
2/3/1977,thur,-0.005948,0.10108,-10.37540116,TRUE
2/4/1977,fri,0.000792,0.069586,-10.4785321,TRUE
2/7/1977,mon,-0.001668,-0.042681,-10.57296157,TRUE
2/8/1977,tues,-0.00431,0.105061,-10.60077208,TRUE
2/9/1977,wed,-0.008955,0.090712,-10.40020878,TRUE
2/10/1977,thur,0.00436,0.034091,-10.43846653,TRUE
2/11/1977,fri,-0.006847,-0.046519,-10.38011145,TRUE
2/14/1977,mon,0.007284,-0.104204,-10.31160167,TRUE
2/15/1977,tues,0.006363,0.014409,-10.29003543,TRUE
2/16/1977,wed,0.004206,0.092161,-10.33914974,TRUE
2/17/1977,thur,-0.004831,-0.115887,-10.36738856,TRUE
2/18/1977,fri,-0.003705,-0.168503,-10.42538019,TRUE
2/22/1977,tues,-0.000351,-0.18548,-10.53027936,TRUE
2/23/1977,wed,-0.001768,-0.158627,-10.62272741,TRUE
2/24/1977,thur,-0.00604,-0.079527,-10.57414044,TRUE
2/25/1977,fri,0.00089,-0.195432,-10.67606806,TRUE
2/28/1977,mon,0.003198,-0.276113,-10.73338547,TRUE
3/1/1977,tues,0.008835,-0.094932,-10.50387034,TRUE
3/2/1977,wed,-0.00282,-0.172363,-10.57753471,TRUE
3/3/1977,thur,0.00695,-0.197898,-10.49177574,TRUE
3/4/1977,fri,0.005068,-0.123607,-10.49928953,TRUE
3/7/1977,mon,0.00174,-0.207828,-10.5925228,TRUE
3/8/1977,tues,-0.00323,-0.092224,-10.65274128,TRUE
3/9/1977,wed,-0.009647,-0.084392,-10.39521439,TRUE
3/10/1977,thur,0.004054,-0.140737,-10.4425796,TRUE
3/11/1977,fri,0.001045,-0.162938,-10.54378691,TRUE
3/14/1977,mon,0.011164,-0.107713,-10.22685428,TRUE
3/15/1977,tues,0.006915,0.104639,-10.1952162,TRUE
3/16/1977,wed,0.003094,0.024708,-10.27250261,TRUE
3/17/1977,thur,-0.00327,-0.043693,-10.34407717,TRUE
3/18/1977,fri,-0.003967,-0.089023,-10.39652827,TRUE
3/21/1977,mon,-0.007814,-0.185169,-10.30127918,TRUE
3/22/1977,tues,-0.002709,-0.152558,-10.38264786,TRUE
3/23/1977,wed,-0.009127,-0.116703,-10.22647879,TRUE
3/24/1977,thur,-0.007082,-0.102887,-10.18864801,TRUE
3/25/1977,fri,-0.007305,-0.273619,-10.1475675,TRUE
3/28/1977,mon,-0.002965,-0.262664,-10.22829679,TRUE
3/29/1977,tues,0.006351,-0.241409,-10.2167514,TRUE
3/30/1977,wed,-0.011656,-0.140959,-9.976430788,TRUE
3/31/1977,thur,-0.00226,-0.271275,-10.06965123,TRUE
4/1/1977,fri,0.008914,-0.242225,-9.985625153,TRUE
4/4/1977,mon,-0.012806,-0.288912,-9.757644313,TRUE
4/5/1977,tues,0.000633,-0.170706,-9.862234867,TRUE
4/6/1977,wed,-0.00154,-0.270198,-9.962549259,TRUE
4/7/1977,thur,0.004527,-0.231325,-10.02073623,TRUE
4/11/1977,mon,0.005665,-0.207258,-10.04896846,TRUE
4/12/1977,tues,0.014034,0.088396,-9.744744121,TRUE
4/13/1977,wed,0.001088,0.003511,-9.84786346,TRUE
4/14/1977,thur,0.009357,0.336469,-9.784285968,TRUE
4/15/1977,fri,0.000802,-0.07327,-9.888377881,TRUE
4/18/1977,mon,-0.00529,-0.19882,-9.934296512,TRUE
4/19/1977,tues,-0.004241,-0.108189,-9.999259739,TRUE
4/20/1977,wed,0.004061,0.138844,-10.06508267,TRUE
4/21/1977,thur,-0.00723,0.038827,-10.0424715,TRUE
4/22/1977,fri,-0.009373,-0.056703,-9.94544248,TRUE
4/25/1977,mon,-0.013542,-0.068531,-9.696629818,TRUE
4/26/1977,tues,0.001115,-0.086679,-9.79974791,TRUE
4/27/1977,wed,0.008851,-0.058544,-9.759338725,TRUE
4/28/1977,thur,0.003846,-0.169534,-9.836632778,TRUE
4/29/1977,fri,-0.000453,-0.167977,-9.941566853,TRUE
5/2/1977,mon,0.00465,-0.196764,-9.998220959,TRUE
5/3/1977,tues,0.003184,0.008164,-10.07911151,TRUE
5/4/1977,wed,0.006966,0.070635,-10.0635603,TRUE
5/5/1977,thur,0.002887,0.076676,-10.14741332,TRUE
5/6/1977,fri,-0.007127,-0.111533,-10.11819206,TRUE
5/9/1977,mon,-0.003904,-0.34562,-10.18242689,TRUE
5/10/1977,tues,0.003263,-0.018503,-10.25698669,TRUE
5/11/1977,wed,-0.009919,-0.121368,-10.09127482,TRUE
5/12/1977,thur,-0.001468,0.02501,-10.19087127,TRUE
5/13/1977,fri,0.003021,-0.078023,-10.26956283,TRUE
5/16/1977,mon,0.004471,-0.007088,-10.31282937,TRUE
5/17/1977,tues,0.004259,0.045809,-10.35926202,TRUE
5/18/1977,wed,0.005782,0.263339,-10.35382315,TRUE
5/19/1977,thur,-0.005782,-0.001524,-10.34895374,TRUE
5/20/1977,fri,-0.006449,-0.115849,-10.31952677,TRUE
5/23/1977,mon,-0.014506,-0.148483,-9.889044557,TRUE
5/24/1977,tues,-0.005094,-0.056804,-9.939115766,TRUE
5/25/1977,wed,-0.01009,-0.023919,-9.833846758,TRUE
5/26/1977,thur,0.005333,-0.12811,-9.881925494,TRUE
5/27/1977,fri,-0.010228,-0.292111,-9.782312764,TRUE
5/31/1977,tues,-0.000189,-0.165313,-9.887602983,TRUE
6/1/1977,wed,0.008741,-0.147848,-9.838416173,TRUE
6/2/1977,thur,-0.003758,-0.130191,-9.914801515,TRUE
6/3/1977,fri,0.010003,-0.040134,-9.817296278,TRUE
6/6/1977,mon,-0.010125,-0.109323,-9.732853361,TRUE
6/7/1977,tues,0.006215,0.001845,-9.768338669,TRUE
6/8/1977,wed,0.004743,0.053698,-9.830955564,TRUE
6/9/1977,thur,-0.003445,-0.052769,-9.912081374,TRUE
6/10/1977,fri,0.001033,-0.01654,-10.01505485,TRUE
6/13/1977,mon,0.001766,-0.031377,-10.11269541,TRUE
6/14/1977,tues,0.011085,0.195829,-9.927935995,TRUE
6/15/1977,wed,-0.005434,0.082229,-9.968209344,TRUE
6/16/1977,thur,0.003134,0.153118,-10.05055379,TRUE
6/17/1977,fri,0,0.054017,-10.1559142,TRUE
6/20/1977,mon,0.004142,0.100956,-10.2133787,TRUE
6/21/1977,tues,0.004674,0.357637,-10.25465824,TRUE
6/22/1977,wed,-0.002469,0.186412,-10.34095367,TRUE
6/23/1977,thur,-0.001015,0.156175,-10.44277267,TRUE
6/24/1977,fri,0.004668,0.276844,-10.46835656,TRUE
6/27/1977,mon,-0.006042,-0.044556,-10.44032456,TRUE
6/28/1977,tues,-0.009219,0.088195,-10.26573543,TRUE
6/29/1977,wed,-0.002504,-0.086047,-10.35127484,TRUE
6/30/1977,thur,0.003247,-0.063742,-10.42063847,TRUE
7/1/1977,fri,-0.003991,-0.136388,-10.46831681,TRUE
7/5/1977,tues,0.001029,-0.207502,-10.56954344,TRUE
7/6/1977,wed,-0.006435,0.02456,-10.51013782,TRUE
7/7/1977,thur,0.001959,0.04813,-10.59997591,TRUE
7/8/1977,fri,-0.001673,0.137686,-10.69293817,TRUE
7/11/1977,mon,-0.002713,-0.046333,-10.76291319,TRUE
7/12/1977,tues,-0.002344,0.08162,-10.83984682,TRUE
7/13/1977,wed,-0.000465,0.110272,-10.94398245,TRUE
7/15/1977,fri,0.003273,0.334314,-10.98414598,TRUE
7/18/1977,mon,0.00512,0.354959,-10.93111328,TRUE
7/19/1977,tues,0.009476,0.414841,-10.59331027,TRUE
7/20/1977,wed,0.001315,0.327443,-10.69103553,TRUE
7/21/1977,thur,0.001411,0.234499,-10.78671398,TRUE
7/22/1977,fri,0.001778,0.080473,-10.87523391,TRUE
7/25/1977,mon,-0.009991,-0.042868,-10.51926341,TRUE
7/26/1977,tues,-0.006651,0.001804,-10.45746705,TRUE
7/27/1977,wed,-0.021987,0.209936,-9.508729022,TRUE
7/28/1977,thur,0.001754,0.203057,-9.609491356,TRUE
7/29/1977,fri,9.00E-05,-0.055994,-9.714838556,TRUE
8/1/1977,mon,0.001953,-0.184559,-9.813204716,TRUE
8/2/1977,tues,-0.004969,-0.183906,-9.86965827,TRUE
8/3/1977,wed,-0.001568,0.007442,-9.969753431,TRUE
8/4/1977,thur,0.002446,-0.132694,-10.06100513,TRUE
8/5/1977,fri,0.000585,-0.07746,-10.16547485,TRUE
8/8/1977,mon,-0.010486,-0.301529,-9.995081486,TRUE
8/9/1977,tues,0,-0.073755,-10.10044205,TRUE
8/10/1977,wed,0.008627,-0.157124,-10.02230262,TRUE
8/11/1977,thur,-0.010893,0.015729,-9.867652179,TRUE
8/12/1977,fri,-0.00724,-0.236981,-9.866496824,TRUE
8/15/1977,mon,0.003472,-0.303943,-9.946364574,TRUE
8/16/1977,tues,-0.005564,-0.098212,-9.982380771,TRUE
8/17/1977,wed,-0.005294,-0.019885,-10.02251639,TRUE
8/18/1977,thur,-0.000497,-0.015937,-10.1272578,TRUE
8/19/1977,fri,-0.000903,-0.028988,-10.2303549,TRUE
8/22/1977,mon,0.004403,-0.180871,-10.27770315,TRUE
8/23/1977,tues,-0.001997,-0.054183,-10.37026535,TRUE
8/24/1977,wed,-0.003113,-0.164985,-10.44186459,TRUE
8/25/1977,thur,-0.010192,-0.100277,-10.21397026,TRUE
8/26/1977,fri,0.001521,-0.149611,-10.3123437,TRUE
8/29/1977,mon,0.010084,-0.338007,-10.12493604,TRUE
8/30/1977,tues,-0.006036,-0.162492,-10.13404628,TRUE
8/31/1977,wed,0.003023,-0.116913,-10.21416125,TRUE
9/1/1977,thur,0.003904,-0.13632,-10.27434372,TRUE
9/2/1977,fri,0.008577,-0.318421,-10.16710654,TRUE
9/6/1977,tues,0.0011,-0.283202,-10.26897377,TRUE
9/7/1977,wed,0.003566,-0.163183,-10.33440586,TRUE
9/8/1977,thur,-0.008284,-0.149751,-10.22898365,TRUE
9/9/1977,fri,-0.014043,-0.159953,-9.86009919,TRUE
9/12/1977,mon,-0.003109,-0.126556,-9.94510674,TRUE
9/13/1977,tues,0.000211,-0.348384,-10.05036452,TRUE
9/14/1977,wed,0.004845,-0.194266,-10.09707303,TRUE
9/15/1977,thur,0.002419,-0.14203,-10.18677184,TRUE
9/16/1977,fri,-0.004634,-0.134586,-10.23070079,TRUE
9/19/1977,mon,-0.006193,-0.215027,-10.22431477,TRUE
9/20/1977,tues,0.000305,-0.094555,-10.32938978,TRUE
9/21/1977,wed,-0.012784,0.058076,-9.992611049,TRUE
9/22/1977,thur,-0.001845,-0.227823,-10.08973737,TRUE
9/23/1977,fri,-0.000322,-0.109216,-10.19482082,TRUE
9/26/1977,mon,0.002987,-0.135767,-10.27399979,TRUE
9/27/1977,tues,-0.006915,-0.087809,-10.236196,TRUE
9/28/1977,wed,-0.001353,-0.145311,-10.3359001,TRUE
9/29/1977,thur,0.006413,0.018084,-10.30951392,TRUE
9/30/1977,fri,0.008322,0.01593,-10.20708358,TRUE
10/3/1977,mon,0.005709,-0.068649,-10.21884371,TRUE
10/4/1977,tues,-0.01176,-0.000255,-9.972676229,TRUE
10/5/1977,wed,-0.005574,-0.128596,-10.00666401,TRUE
10/6/1977,thur,0.005669,-0.117336,-10.03583154,TRUE
10/7/1977,fri,-0.002057,-0.24377,-10.13052066,TRUE
10/10/1977,mon,-0.000107,-0.666881,-10.23584933,TRUE
10/11/1977,tues,-0.00953,-0.13745,-10.09324082,TRUE
10/12/1977,wed,-0.010035,0.090046,-9.959173005,TRUE
10/13/1977,thur,-0.007076,0.149729,-9.953312662,TRUE
10/14/1977,fri,0.004232,-0.007609,-10.01768769,TRUE
10/17/1977,mon,-0.001583,-0.16898,-10.11682187,TRUE
10/18/1977,tues,0.000207,-0.019172,-10.22206412,TRUE
10/19/1977,wed,-0.010179,0.069658,-10.05232544,TRUE
10/20/1977,thur,0.003196,-0.003426,-10.13168435,TRUE
10/21/1977,fri,-0.008009,-0.018556,-10.07229445,TRUE
10/24/1977,mon,-0.007426,-0.070554,-10.04218863,TRUE
10/25/1977,tues,-0.000973,0.132602,-10.14513678,TRUE
10/26/1977,wed,0.0147,0.183036,-9.773334761,TRUE
10/27/1977,thur,0.006372,0.055906,-9.802448722,TRUE
10/28/1977,fri,0.00496,-0.136675,-9.859584166,TRUE
10/31/1977,mon,-0.005277,-0.189811,-9.907404614,TRUE
11/1/1977,tues,-0.014078,-0.185766,-9.64663027,TRUE
11/2/1977,wed,-0.007538,0.00426,-9.658792473,TRUE
11/3/1977,thur,0.00227,-0.132143,-9.75522756,TRUE
11/4/1977,fri,0.009017,0.051876,-9.715823957,TRUE
11/7/1977,mon,0.007993,0.032774,-9.709921948,TRUE
11/8/1977,tues,-0.000208,-0.066346,-9.815203086,TRUE
11/9/1977,wed,0.002643,0.038885,-9.906455352,TRUE
11/10/1977,thur,0.017105,0.43974,-9.509742186,TRUE
11/11/1977,fri,0.015896,0.535022,-9.293917978,TRUE
11/14/1977,mon,-0.008942,0.118457,-9.307080263,TRUE
11/15/1977,tues,0.005258,0.294931,-9.379157683,TRUE
11/16/1977,wed,-0.00681,0.19046,-9.425298019,TRUE
11/17/1977,thur,-0.006232,0.194531,-9.478545491,TRUE
11/18/1977,fri,0.004677,0.146035,-9.55261493,TRUE
11/21/1977,mon,0.000419,-0.028211,-9.657701176,TRUE
11/22/1977,tues,0.007637,0.319756,-9.666505792,TRUE
11/23/1977,wed,0.000925,0.33364,-9.770366044,TRUE
11/25/1977,fri,0.001327,-0.153859,-9.872305796,TRUE
11/28/1977,mon,-0.00576,0.032054,-9.908636586,TRUE
11/29/1977,tues,-0.014759,0.093624,-9.617543339,TRUE
11/30/1977,wed,0.002933,0.082046,-9.708642905,TRUE
12/1/1977,thur,-0.004821,0.142657,-9.772384205,TRUE
12/2/1977,fri,-0.002097,0.008392,-9.869206906,TRUE
12/5/1977,mon,-0.003587,-0.088805,-9.94731928,TRUE
12/6/1977,tues,-0.017348,0.129584,-9.522809932,TRUE
12/7/1977,wed,0.000644,0.012541,-9.627540416,TRUE
12/8/1977,thur,-0.000644,-0.013007,-9.73220116,TRUE
12/9/1977,fri,0.010258,-0.067942,-9.657716661,TRUE
12/12/1977,mon,0.000638,-0.118593,-9.762370876,TRUE
12/13/1977,tues,-0.000638,-0.062421,-9.866946966,TRUE
12/14/1977,wed,0.009097,0.078563,-9.809081054,TRUE
12/15/1977,thur,-0.005815,0.055755,-9.848304533,TRUE
12/16/1977,fri,-0.003172,-0.005021,-9.932731828,TRUE
12/19/1977,mon,-0.00908,0.040242,-9.865255597,TRUE
12/20/1977,tues,-0.002144,0.133647,-9.960836832,TRUE
12/21/1977,wed,0.009518,0.183311,-9.87294729,TRUE
12/22/1977,thur,0.009635,0.31514,-9.795915404,TRUE
12/23/1977,fri,0.00976,-0.019962,-9.727248624,TRUE
12/27/1977,tues,-0.000205,-0.200123,-9.832530984,TRUE
12/28/1977,wed,0,-0.041175,-9.937891437,TRUE
12/29/1977,thur,0.000831,0.139768,-10.041664,TRUE
12/30/1977,fri,0.000939,0.136002,-10.14477776,TRUE
1/3/1978,tues,-0.01629,-0.150734,-9.690172624,TRUE
1/4/1978,wed,-0.0051,0.155401,-9.749890798,TRUE
1/5/1978,thur,-0.010701,0.130468,-9.657833514,TRUE
1/6/1978,fri,-0.014302,0.229451,-9.458991878,TRUE
1/9/1978,mon,-0.011318,0.293448,-9.396716939,TRUE
1/10/1978,tues,-0.00387,0.185776,-9.482230332,TRUE
1/11/1978,wed,-0.00723,0.089273,-9.514130688,TRUE
1/12/1978,thur,0.002896,0.081936,-9.606946487,TRUE
1/13/1978,fri,-0.003115,-0.15075,-9.696406881,TRUE
1/16/1978,mon,-0.005157,-0.109061,-9.754844124,TRUE
1/17/1978,tues,0.009389,-0.078006,-9.704193841,TRUE
1/18/1978,wed,0.009302,0.020909,-9.663267596,TRUE
1/19/1978,thur,-0.009751,0.024742,-9.614899091,TRUE
1/20/1978,fri,-0.002224,-1.014001,-9.712055622,TRUE
1/23/1978,mon,-0.008064,-0.075685,-9.704687351,TRUE
1/24/1978,tues,0.001128,-0.111602,-9.807732017,TRUE
1/25/1978,wed,0.001127,-0.111443,-9.910531302,TRUE
1/26/1978,thur,-0.011851,-0.065725,-9.742589175,TRUE
1/27/1978,fri,0.001021,-0.173975,-9.845978178,TRUE
1/30/1978,mon,0.010829,-0.184991,-9.731358261,TRUE
1/31/1978,tues,-0.003268,-0.052911,-9.816939099,TRUE
2/1/1978,wed,0.005724,0.053246,-9.857652035,TRUE
2/2/1978,thur,0.001342,0.087096,-9.959195842,TRUE
2/3/1978,fri,-0.005717,-0.087315,-9.99057646,TRUE
2/6/1978,mon,-0.00304,-0.596177,-10.07378157,TRUE
2/7/1978,tues,0.013222,-0.358086,-9.800294163,TRUE
2/8/1978,wed,0.00488,0.009466,-9.85902866,TRUE
2/9/1978,thur,-0.006216,-0.162581,-9.885455511,TRUE
2/10/1978,fri,-0.002343,-0.080299,-9.978909619,TRUE
2/13/1978,mon,-0.002012,-0.224994,-10.07461282,TRUE
2/14/1978,tues,-0.012042,-0.029693,-9.85614701,TRUE
2/15/1978,wed,-0.004545,-0.044988,-9.918651141,TRUE
2/16/1978,thur,-0.011089,0.020671,-9.779144923,TRUE
2/17/1978,fri,-0.000797,-0.132447,-9.883260114,TRUE
2/21/1978,tues,-0.004501,0.034085,-9.945453743,TRUE
2/22/1978,wed,-0.000347,-0.135444,-10.05053525,TRUE
2/23/1978,thur,0.002533,-0.1196,-10.13950968,TRUE
2/24/1978,fri,0.00702,0.063452,-10.11502423,TRUE
2/27/1978,mon,-0.010488,-0.05473,-9.956464369,TRUE
2/28/1978,tues,-0.00836,-0.067374,-9.910174661,TRUE
3/1/1978,wed,0.001629,-0.01081,-10.00961503,TRUE
3/2/1978,thur,0.004189,-0.047929,-10.07253741,TRUE
3/3/1978,fri,0.001151,-0.060233,-10.17441504,TRUE
3/6/1978,mon,-0.006161,-0.214842,-10.17487694,TRUE
3/7/1978,tues,0.005465,-0.069392,-10.19676123,TRUE
3/8/1978,wed,0.005449,0.033362,-10.21736467,TRUE
3/9/1978,thur,-0.001159,0.023298,-10.31864548,TRUE
3/10/1978,fri,0.011375,0.23522,-10.06248774,TRUE
3/13/1978,mon,0.001818,0.115356,-10.15927905,TRUE
3/14/1978,tues,0.003415,0.123996,-10.23170971,TRUE
3/15/1978,wed,-0.005233,0.08255,-10.25595735,TRUE
3/16/1978,thur,0.005574,0.1649,-10.26763319,TRUE
3/17/1978,fri,0.007692,0.274875,-10.19969224,TRUE
3/20/1978,mon,0.006626,0.269,-10.18179213,TRUE
3/21/1978,tues,-0.014317,0.119431,-9.816096098,TRUE
3/22/1978,wed,-0.006946,0.013377,-9.827750964,TRUE
3/23/1978,thur,-0.001374,-0.018495,-9.929230887,TRUE
3/27/1978,mon,-0.004358,-0.139844,-9.99218872,TRUE
3/28/1978,tues,0.007447,-0.006646,-9.971210659,TRUE
3/29/1978,wed,0.003867,0.155364,-10.04163277,TRUE
3/30/1978,thur,-0.002839,-0.063843,-10.1266306,TRUE
3/31/1978,fri,-0.00298,-0.079235,-10.20762887,TRUE
4/3/1978,mon,-0.00838,-0.074519,-10.12111808,TRUE
4/4/1978,tues,0.005749,-0.079758,-10.13911192,TRUE
4/5/1978,wed,0.010155,0.220889,-9.989781005,TRUE
